shipment_id,order_id,origem,destino,transportadora,data_envio,data_entrega,prazo_dias,custo,status
4012,4012,BA,GO,Trans A,2024-08-22,2024-08-24,3,298.92,entregue
4013,4013,DF,GO,Trans D,2024-03-06,2024-03-14,7,366.84,entregue
4014,4014,DF,SC,Trans A,2024-08-16,2024-08-18,1,273.97,entregue
4015,4015,BA,PE,Trans C,2024-08-16,2024-08-23,6,446.32,entregue
4016,4016,BA,RJ,Trans C,2024-07-31,2024-08-04,4,484.6,entregue
4017,4017,SC,PE,Trans A,2024-06-20,2024-06-21,2,136.85,entregue
4018,4018,GO,RS,Trans B,2024-03-08,2024-03-09,1,167.58,entregue
4019,4019,RJ,GO,Trans B,2024-05-10,2024-05-21,7,346.18,atraso
4020,4020,DF,RJ,Trans C,2024-01-30,2024-02-04,4,176.57,entregue
4021,4021,PE,BA,Trans C,2024-02-24,2024-03-05,7,321.56,cancelado
4022,4022,SP,RJ,Trans A,2024-05-06,2024-05-11,4,397.59,entregue
4023,4023,SC,PR,Trans E,2024-06-26,2024-07-05,6,152.72,em trânsito
4024,4024,MG,PE,Trans E,2024-08-07,2024-08-15,7,293.84,entregue
4025,4025,PE,GO,Trans C,2024-03-22,2024-04-02,7,126.99,atraso
4026,4026,DF,RS,Trans B,2024-07-31,2024-08-12,7,137.03,atraso
4027,4027,PE,MG,Trans D,2024-04-26,2024-04-26,1,88.93,entregue
4028,4028,PE,PR,Trans D,2024-05-21,2024-05-29,7,398.17,em trânsito
4029,4029,RS,SP,Trans C,2024-07-03,2024-07-12,7,165.3,atraso
4030,4030,RJ,SC,Trans B,2024-05-08,2024-05-15,5,293.05,atraso
4031,4031,RJ,DF,Trans B,2024-04-30,2024-05-06,5,230.84,entregue
4032,4032,PR,RS,Trans E,2024-07-06,2024-07-08,2,199.27,entregue
4033,4033,DF,GO,Trans D,2024-01-04,2024-01-10,4,177.67,atraso
4034,4034,SC,RJ,Trans A,2024-01-04,2024-01-08,5,475.67,entregue
4035,4035,RS,PE,Trans C,2024-05-11,2024-05-18,2,487.12,atraso
4036,4036,SP,PR,Trans B,2024-02-02,2024-02-07,5,191.09,entregue
4037,4037,SP,MG,Trans B,2024-08-24,2024-08-26,1,435.9,entregue
4038,4038,SP,RS,Trans B,2024-06-05,2024-06-07,1,229.56,entregue
4039,4039,GO,SP,Trans D,2024-01-02,2024-01-04,2,107.84,entregue
4040,4040,SC,PE,Trans A,2024-06-25,2024-07-02,6,432.32,entregue
4041,4041,SC,GO,Trans C,2024-05-24,2024-05-25,1,235.92,entregue
4042,4042,PR,RJ,Trans B,2024-05-21,2024-05-27,7,340.98,entregue
4043,4043,DF,SP,Trans E,2024-01-26,2024-01-30,3,395.27,em trânsito
4044,4044,PE,MG,Trans E,2024-01-08,2024-01-13,4,314.37,entregue
4045,4045,SP,BA,Trans B,2024-04-09,2024-04-18,6,165.97,cancelado
4046,4046,RJ,PR,Trans B,2024-01-21,2024-01-26,3,157.92,em trânsito
4047,4047,GO,PR,Trans A,2024-08-01,2024-08-07,3,152.4,atraso
4048,4048,SP,SC,Trans A,2024-05-16,2024-05-19,1,94.89,atraso
4049,4049,RJ,SP,Trans C,2024-05-14,2024-05-19,4,240.22,entregue
4050,4050,RS,RJ,Trans A,2024-01-04,2024-01-08,4,268.43,entregue
4051,4051,GO,PE,Trans B,2024-08-27,2024-08-29,1,329.71,em trânsito
4052,4052,BA,PE,Trans B,2024-08-16,2024-08-23,4,109.43,atraso
4053,4053,RS,PR,Trans C,2024-04-14,2024-04-19,2,84.19,em trânsito
4054,4054,RS,GO,Trans D,2024-06-03,2024-06-06,4,120.23,entregue
4055,4055,SP,RJ,Trans B,2024-03-26,2024-03-31,2,90.92,em trânsito
4056,4056,PR,PE,Trans D,2024-06-06,2024-06-07,2,396.11,entregue
4057,4057,PR,DF,Trans A,2024-04-25,2024-04-30,6,125.85,entregue
4058,4058,RS,BA,Trans E,2024-04-07,2024-04-15,7,293.91,entregue
4059,4059,SC,GO,Trans A,2024-04-09,2024-04-14,6,130.38,entregue
4060,4060,PR,DF,Trans C,2024-08-10,2024-08-15,3,412.79,cancelado
4061,4061,PE,RJ,Trans D,2024-05-25,2024-05-25,1,279.06,entregue
4062,4062,MG,SC,Trans A,2024-03-06,2024-03-10,4,102.59,entregue
4063,4063,PE,RJ,Trans B,2024-02-27,2024-03-09,7,439.87,atraso
4064,4064,BA,DF,Trans B,2024-04-02,2024-04-05,2,246.87,entregue
4065,4065,BA,MG,Trans B,2024-02-16,2024-02-20,3,193.35,entregue
4066,4066,RJ,MG,Trans A,2024-07-06,2024-07-11,2,325.0,em trânsito
4067,4067,SC,SP,Trans C,2024-07-29,2024-08-04,6,450.99,entregue
4068,4068,GO,PR,Trans D,2024-01-06,2024-01-10,5,256.68,entregue
4069,4069,RS,PE,Trans C,2024-01-25,2024-01-27,3,277.54,entregue
4070,4070,MG,RS,Trans A,2024-04-29,2024-05-05,6,382.48,entregue
4071,4071,DF,MG,Trans A,2024-02-04,2024-02-10,6,427.41,entregue
4072,4072,RS,BA,Trans C,2024-05-18,2024-05-23,5,95.56,entregue
4073,4073,RS,PE,Trans A,2024-05-27,2024-05-28,1,481.13,entregue
4074,4074,GO,MG,Trans E,2024-08-24,2024-09-01,5,418.28,atraso
4075,4075,RJ,GO,Trans E,2024-07-12,2024-07-21,4,187.23,atraso
4076,4076,DF,MG,Trans E,2024-07-21,2024-07-30,4,133.3,atraso
4077,4077,PR,SP,Trans D,2024-01-16,2024-01-23,4,211.02,cancelado
4078,4078,PR,PE,Trans C,2024-05-10,2024-05-16,1,424.76,atraso
4079,4079,PR,GO,Trans E,2024-05-24,2024-05-24,1,286.09,entregue
4080,4080,RS,GO,Trans E,2024-05-25,2024-06-01,7,206.33,entregue
4081,4081,SC,RJ,Trans A,2024-05-26,2024-06-02,4,245.08,atraso
4082,4082,RJ,GO,Trans B,2024-02-20,2024-03-01,7,197.01,atraso
4083,4083,RS,PR,Trans C,2024-04-21,2024-04-25,5,291.75,entregue
4084,4084,MG,BA,Trans A,2024-05-26,2024-05-30,2,195.21,cancelado
4085,4085,RS,PE,Trans B,2024-07-01,2024-07-06,2,107.69,atraso
4086,4086,PE,SC,Trans B,2024-07-09,2024-07-14,2,443.81,atraso
4087,4087,SC,PE,Trans C,2024-01-01,2024-01-07,3,80.83,atraso
4088,4088,PE,RS,Trans A,2024-05-20,2024-05-20,1,413.18,entregue
4089,4089,SP,BA,Trans D,2024-03-02,2024-03-07,4,82.03,entregue
4090,4090,PR,MG,Trans E,2024-05-26,2024-06-02,5,130.95,atraso
4091,4091,DF,PR,Trans A,2024-07-23,2024-07-28,4,481.08,entregue
4092,4092,MG,RJ,Trans A,2024-05-25,2024-06-01,4,424.57,atraso
4093,4093,RJ,PE,Trans B,2024-05-06,2024-05-12,6,391.71,entregue
4094,4094,PR,SC,Trans E,2024-05-16,2024-05-25,6,390.81,cancelado
4095,4095,RS,SC,Trans E,2024-04-09,2024-04-11,1,221.47,entregue
4096,4096,BA,RS,Trans E,2024-01-22,2024-02-01,7,281.61,cancelado
4097,4097,DF,RS,Trans C,2024-03-03,2024-03-06,4,466.97,entregue
4098,4098,BA,DF,Trans E,2024-03-11,2024-03-15,5,262.52,entregue
4099,4099,BA,SP,Trans A,2024-08-01,2024-08-07,6,114.64,entregue
4100,4100,GO,SP,Trans A,2024-08-13,2024-08-17,5,358.1,entregue
4101,4101,PE,MG,Trans E,2024-04-04,2024-04-10,6,290.52,entregue
4102,4102,PR,GO,Trans E,2024-03-20,2024-03-26,7,159.43,entregue
4103,4103,PR,RS,Trans C,2024-08-05,2024-08-11,7,232.47,entregue
4104,4104,SC,GO,Trans C,2024-03-02,2024-03-09,7,92.59,entregue
4105,4105,MG,DF,Trans C,2024-05-27,2024-05-31,4,199.02,entregue
4106,4106,RJ,PR,Trans C,2024-04-13,2024-04-19,7,380.77,entregue
4107,4107,SC,PR,Trans A,2024-05-20,2024-05-22,1,382.83,entregue
4108,4108,GO,RS,Trans B,2024-07-16,2024-07-21,6,369.26,entregue
4109,4109,DF,RS,Trans B,2024-06-16,2024-06-18,2,330.51,entregue
4110,4110,BA,SP,Trans C,2024-02-08,2024-02-11,1,94.15,em trânsito
4111,4111,SP,GO,Trans C,2024-08-15,2024-08-20,5,369.31,entregue
4112,4112,SP,SC,Trans B,2024-02-28,2024-03-07,4,347.61,atraso
4113,4113,PE,GO,Trans B,2024-03-20,2024-03-23,4,224.67,entregue
4114,4114,PE,DF,Trans D,2024-01-03,2024-01-03,1,340.3,entregue
4115,4115,RS,PR,Trans E,2024-05-21,2024-05-25,2,310.56,atraso
4116,4116,MG,DF,Trans D,2024-06-09,2024-06-11,1,489.31,entregue
4117,4117,SP,DF,Trans C,2024-01-05,2024-01-10,5,128.06,entregue
4118,4118,SP,RJ,Trans A,2024-04-28,2024-04-28,1,103.26,entregue
4119,4119,RS,MG,Trans D,2024-01-07,2024-01-10,4,315.85,entregue
4120,4120,SP,RS,Trans E,2024-04-27,2024-04-28,2,383.83,entregue
4121,4121,GO,PR,Trans B,2024-08-19,2024-08-22,2,495.89,entregue
4122,4122,SC,DF,Trans D,2024-03-30,2024-03-30,1,355.04,entregue
4123,4123,DF,PE,Trans C,2024-07-02,2024-07-07,5,388.88,entregue
4124,4124,BA,RJ,Trans D,2024-03-24,2024-04-01,7,463.65,entregue
4125,4125,DF,BA,Trans C,2024-04-07,2024-04-14,3,355.14,atraso
4126,4126,MG,PE,Trans B,2024-04-17,2024-04-24,4,240.78,cancelado
4127,4127,BA,MG,Trans A,2024-06-08,2024-06-08,1,82.87,entregue
4128,4128,MG,PR,Trans D,2024-07-09,2024-07-18,6,484.9,atraso
4129,4129,PR,SC,Trans C,2024-08-04,2024-08-07,4,226.88,entregue
4130,4130,PE,GO,Trans D,2024-05-05,2024-05-09,1,148.54,em trânsito
4131,4131,SC,RS,Trans C,2024-01-26,2024-02-05,7,426.94,atraso
4132,4132,SC,SP,Trans B,2024-04-25,2024-05-02,4,435.87,cancelado
4133,4133,GO,MG,Trans D,2024-08-26,2024-08-29,3,480.14,entregue
4134,4134,SC,MG,Trans B,2024-01-20,2024-01-26,3,451.23,cancelado
4135,4135,BA,SP,Trans D,2024-05-19,2024-05-26,7,411.84,entregue
4136,4136,SC,DF,Trans C,2024-04-29,2024-05-06,4,322.84,atraso
4137,4137,PE,SP,Trans B,2024-01-04,2024-01-06,3,418.64,entregue
4138,4138,SP,DF,Trans C,2024-05-24,2024-05-29,5,488.89,entregue
4139,4139,PE,PR,Trans B,2024-03-21,2024-03-26,2,209.19,atraso
4140,4140,PR,MG,Trans C,2024-04-17,2024-04-28,6,310.03,atraso
4141,4141,RS,PR,Trans A,2024-01-23,2024-01-26,2,261.79,entregue
4142,4142,DF,SC,Trans C,2024-07-07,2024-07-15,5,229.91,atraso
4143,4143,GO,SP,Trans E,2024-02-14,2024-02-21,7,357.17,entregue
4144,4144,RS,GO,Trans C,2024-03-13,2024-03-19,7,401.89,entregue
4145,4145,RS,PR,Trans A,2024-06-30,2024-07-05,6,309.61,entregue
4146,4146,BA,RJ,Trans A,2024-02-07,2024-02-11,5,440.01,entregue
4147,4147,PE,GO,Trans D,2024-03-19,2024-03-22,2,326.44,entregue
4148,4148,SC,PE,Trans C,2024-08-11,2024-08-19,5,384.09,atraso
4149,4149,DF,BA,Trans E,2024-03-11,2024-03-16,5,305.47,entregue
4150,4150,BA,SC,Trans D,2024-03-07,2024-03-13,4,225.87,atraso
4151,4151,GO,RJ,Trans A,2024-01-26,2024-02-03,7,147.62,em trânsito
4152,4152,PE,MG,Trans C,2024-02-20,2024-02-23,3,114.55,entregue
4153,4153,SC,PE,Trans B,2024-08-08,2024-08-11,2,248.61,entregue
4154,4154,PE,RJ,Trans C,2024-07-09,2024-07-16,5,425.99,em trânsito
4155,4155,BA,PE,Trans B,2024-02-06,2024-02-11,4,349.58,entregue
4156,4156,MG,PR,Trans E,2024-01-14,2024-01-19,4,106.24,em trânsito
4157,4157,GO,SC,Trans B,2024-06-01,2024-06-03,1,341.62,entregue
4158,4158,PE,BA,Trans A,2024-01-23,2024-01-26,1,474.11,atraso
4159,4159,DF,SC,Trans B,2024-08-23,2024-08-27,3,124.91,em trânsito
4160,4160,SC,RS,Trans D,2024-01-26,2024-02-01,6,400.01,entregue
4161,4161,PE,PR,Trans E,2024-01-12,2024-01-18,4,451.54,atraso
4162,4162,DF,RS,Trans D,2024-07-13,2024-07-17,2,383.14,em trânsito
4163,4163,SP,RS,Trans C,2024-05-28,2024-05-30,1,276.0,entregue
4164,4164,SC,PR,Trans E,2024-08-10,2024-08-12,3,344.05,entregue
4165,4165,SP,GO,Trans A,2024-04-22,2024-04-24,2,302.65,entregue
4166,4166,SC,MG,Trans A,2024-04-30,2024-05-04,1,299.49,cancelado
4167,4167,RJ,SC,Trans A,2024-02-05,2024-02-11,4,380.32,atraso
4168,4168,RS,GO,Trans D,2024-04-16,2024-04-16,1,312.06,entregue
4169,4169,PR,SC,Trans E,2024-07-18,2024-07-18,1,134.51,entregue
4170,4170,GO,RJ,Trans B,2024-06-01,2024-06-12,6,185.55,atraso
4171,4171,GO,RS,Trans D,2024-01-31,2024-02-07,7,222.32,entregue
4172,4172,SP,MG,Trans B,2024-04-24,2024-04-27,1,457.86,atraso
4173,4173,SP,SC,Trans A,2024-07-23,2024-07-24,2,362.97,entregue
4174,4174,PR,SP,Trans E,2024-07-19,2024-07-23,3,93.22,entregue
4175,4175,PR,BA,Trans B,2024-03-06,2024-03-12,6,161.54,entregue
4176,4176,SC,DF,Trans B,2024-08-12,2024-08-13,2,148.15,entregue
4177,4177,RS,RJ,Trans A,2024-05-29,2024-06-02,4,333.04,entregue
4178,4178,RJ,PR,Trans D,2024-03-31,2024-04-09,5,247.33,atraso
4179,4179,BA,SC,Trans D,2024-04-09,2024-04-14,1,107.84,atraso
4180,4180,SC,DF,Trans E,2024-01-31,2024-02-06,6,372.73,entregue
4181,4181,SC,BA,Trans B,2024-03-23,2024-03-23,1,432.27,entregue
4182,4182,GO,SC,Trans C,2024-02-07,2024-02-13,7,281.74,entregue
4183,4183,DF,SC,Trans A,2024-02-20,2024-02-23,2,299.53,entregue
4184,4184,RJ,BA,Trans C,2024-02-10,2024-02-16,7,375.18,entregue
4185,4185,SC,BA,Trans A,2024-05-17,2024-05-25,5,201.19,atraso
4186,4186,RS,BA,Trans C,2024-01-17,2024-01-21,5,206.6,entregue
4187,4187,MG,GO,Trans A,2024-04-18,2024-04-23,6,421.9,entregue
4188,4188,SP,SC,Trans C,2024-02-28,2024-03-05,7,234.69,entregue
4189,4189,RJ,MG,Trans A,2024-05-01,2024-05-10,4,373.28,atraso
4190,4190,SC,RJ,Trans D,2024-07-22,2024-07-29,6,444.45,entregue
4191,4191,SC,BA,Trans E,2024-03-25,2024-04-02,7,118.1,entregue
4192,4192,RJ,BA,Trans A,2024-01-05,2024-01-12,3,463.08,atraso
4193,4193,BA,PR,Trans D,2024-07-15,2024-07-20,3,439.32,cancelado
4194,4194,BA,SC,Trans A,2024-04-30,2024-05-03,3,214.8,entregue
4195,4195,RJ,RS,Trans A,2024-05-19,2024-05-26,2,461.2,atraso
4196,4196,PE,BA,Trans C,2024-01-26,2024-02-03,7,236.29,entregue
4197,4197,BA,DF,Trans E,2024-05-09,2024-05-13,4,189.03,entregue
4198,4198,PE,GO,Trans D,2024-08-28,2024-09-05,7,421.08,entregue
4199,4199,SC,SP,Trans D,2024-02-28,2024-03-03,2,144.47,atraso
4200,4200,MG,SP,Trans C,2024-07-13,2024-07-21,4,404.11,atraso
4201,4201,GO,RS,Trans D,2024-04-28,2024-05-04,7,230.4,entregue
4202,4202,PR,MG,Trans D,2024-01-07,2024-01-07,1,427.3,entregue
4203,4203,PE,SP,Trans D,2024-04-02,2024-04-03,1,396.97,entregue
4204,4204,PR,PE,Trans D,2024-06-13,2024-06-23,5,359.12,atraso
4205,4205,RJ,RS,Trans A,2024-01-26,2024-01-28,2,491.05,entregue
4206,4206,RJ,DF,Trans E,2024-07-17,2024-07-18,1,204.53,entregue
4207,4207,RS,PR,Trans A,2024-03-18,2024-03-25,7,376.38,entregue
4208,4208,MG,PE,Trans B,2024-01-13,2024-01-16,4,219.58,entregue
4209,4209,BA,MG,Trans D,2024-05-15,2024-05-20,6,455.27,entregue
4210,4210,RJ,PE,Trans B,2024-05-12,2024-05-19,5,268.45,atraso
4211,4211,SP,BA,Trans D,2024-02-04,2024-02-08,3,454.79,entregue
4212,4212,DF,SC,Trans B,2024-05-02,2024-05-07,2,476.09,em trânsito
4213,4213,PR,SC,Trans B,2024-05-20,2024-05-28,6,255.38,cancelado
4214,4214,RS,SC,Trans B,2024-06-03,2024-06-07,3,261.12,entregue
4215,4215,RS,PR,Trans E,2024-05-01,2024-05-08,7,456.29,entregue
4216,4216,SC,MG,Trans A,2024-03-08,2024-03-16,7,497.33,entregue
4217,4217,SC,PE,Trans E,2024-02-29,2024-03-07,6,220.54,entregue
4218,4218,RS,BA,Trans C,2024-03-01,2024-03-08,7,411.05,entregue
4219,4219,MG,DF,Trans E,2024-06-03,2024-06-15,7,164.01,atraso
4220,4220,SP,MG,Trans D,2024-01-22,2024-01-30,6,260.21,cancelado
4221,4221,RS,PE,Trans C,2024-01-03,2024-01-11,7,355.62,entregue
4222,4222,PR,SC,Trans C,2024-04-25,2024-04-29,4,290.08,entregue
4223,4223,BA,SP,Trans D,2024-06-30,2024-07-04,4,146.69,entregue
4224,4224,RJ,RS,Trans A,2024-06-29,2024-07-07,5,429.09,atraso
4225,4225,BA,RS,Trans E,2024-02-07,2024-02-15,3,168.22,atraso
4226,4226,RS,PR,Trans D,2024-08-02,2024-08-09,6,166.62,entregue
4227,4227,SC,SP,Trans A,2024-02-15,2024-02-22,6,141.83,entregue
4228,4228,PE,MG,Trans A,2024-07-13,2024-07-14,1,428.66,entregue
4229,4229,GO,MG,Trans D,2024-06-04,2024-06-08,4,124.78,entregue
4230,4230,PR,DF,Trans B,2024-07-18,2024-07-20,1,450.88,entregue
4231,4231,SP,GO,Trans C,2024-03-14,2024-03-16,1,249.74,entregue
4232,4232,MG,SP,Trans E,2024-01-09,2024-01-10,2,430.93,entregue
4233,4233,SC,RJ,Trans E,2024-02-23,2024-02-23,1,158.62,entregue
4234,4234,SC,MG,Trans B,2024-04-15,2024-04-24,6,120.18,em trânsito
4235,4235,PE,MG,Trans C,2024-06-22,2024-06-24,2,428.11,entregue
4236,4236,PR,SP,Trans A,2024-05-19,2024-05-22,4,269.24,entregue
4237,4237,RJ,SP,Trans A,2024-07-25,2024-07-29,2,267.17,em trânsito
4238,4238,DF,SC,Trans A,2024-06-24,2024-06-26,3,202.31,entregue
4239,4239,PR,GO,Trans B,2024-02-17,2024-02-19,2,157.09,entregue
4240,4240,GO,PE,Trans C,2024-05-27,2024-05-30,4,442.47,entregue
4241,4241,GO,PE,Trans D,2024-05-24,2024-05-26,2,261.96,entregue
4242,4242,SC,RJ,Trans B,2024-01-02,2024-01-08,5,93.65,entregue
4243,4243,PE,MG,Trans D,2024-08-25,2024-08-31,7,145.63,entregue
4244,4244,RJ,RS,Trans C,2024-07-05,2024-07-11,5,216.52,entregue
4245,4245,BA,PR,Trans E,2024-07-07,2024-07-08,2,274.05,entregue
4246,4246,DF,RJ,Trans B,2024-05-06,2024-05-12,7,147.23,entregue
4247,4247,MG,RS,Trans E,2024-07-29,2024-07-30,1,353.93,entregue
4248,4248,BA,GO,Trans C,2024-05-24,2024-06-02,7,132.68,atraso
4249,4249,PR,SC,Trans D,2024-04-17,2024-04-24,6,219.07,entregue
4250,4250,DF,GO,Trans B,2024-08-08,2024-08-13,4,207.56,entregue
4251,4251,BA,PR,Trans B,2024-05-05,2024-05-11,5,343.17,entregue
4252,4252,RS,MG,Trans C,2024-04-25,2024-05-01,1,206.57,atraso
4253,4253,MG,SP,Trans A,2024-07-10,2024-07-14,4,396.49,entregue
4254,4254,RJ,PR,Trans A,2024-01-12,2024-01-15,2,380.24,entregue
4255,4255,PE,MG,Trans A,2024-08-03,2024-08-10,5,149.68,atraso
4256,4256,SC,BA,Trans A,2024-07-17,2024-07-24,3,450.49,atraso
4257,4257,MG,BA,Trans B,2024-01-09,2024-01-15,5,320.42,entregue
4258,4258,RJ,SP,Trans A,2024-02-27,2024-03-02,5,226.37,entregue
4259,4259,PE,DF,Trans B,2024-02-22,2024-02-23,2,182.76,entregue
4260,4260,BA,SC,Trans A,2024-02-09,2024-02-14,1,224.5,atraso
4261,4261,RJ,SC,Trans A,2024-06-07,2024-06-11,1,495.51,atraso
4262,4262,SP,RS,Trans C,2024-07-22,2024-07-27,3,174.94,atraso
4263,4263,GO,DF,Trans D,2024-05-09,2024-05-18,5,371.96,atraso
4264,4264,BA,SC,Trans B,2024-02-19,2024-02-27,5,160.95,atraso
4265,4265,PR,DF,Trans B,2024-08-05,2024-08-07,3,328.68,entregue
4266,4266,SP,GO,Trans B,2024-07-26,2024-07-27,1,317.02,entregue
4267,4267,RS,RJ,Trans E,2024-02-29,2024-03-06,6,396.12,entregue
4268,4268,SP,GO,Trans A,2024-08-13,2024-08-15,2,407.63,entregue
4269,4269,RJ,RS,Trans E,2024-03-21,2024-03-28,4,479.58,em trânsito
4270,4270,DF,BA,Trans A,2024-03-03,2024-03-07,2,111.61,em trânsito
4271,4271,RJ,PE,Trans D,2024-05-30,2024-06-01,3,107.54,entregue
4272,4272,RS,PE,Trans A,2024-02-16,2024-02-20,4,349.19,entregue
4273,4273,SC,GO,Trans E,2024-08-18,2024-08-21,2,494.11,entregue
4274,4274,DF,BA,Trans A,2024-02-03,2024-02-08,5,111.93,entregue
4275,4275,RS,SP,Trans B,2024-05-03,2024-05-05,1,248.33,entregue
4276,4276,DF,SP,Trans D,2024-03-11,2024-03-17,7,360.47,entregue
4277,4277,RJ,SC,Trans E,2024-08-22,2024-08-28,6,123.21,entregue
4278,4278,BA,MG,Trans B,2024-01-07,2024-01-18,6,130.6,atraso
4279,4279,BA,SC,Trans B,2024-01-02,2024-01-02,1,357.13,entregue
4280,4280,RJ,RS,Trans E,2024-03-21,2024-03-28,3,105.66,atraso
4281,4281,SP,GO,Trans B,2024-01-28,2024-02-04,6,176.71,entregue
4282,4282,BA,SP,Trans C,2024-01-03,2024-01-06,3,168.15,entregue
4283,4283,SP,MG,Trans B,2024-05-28,2024-05-29,1,179.86,entregue
4284,4284,GO,BA,Trans A,2024-08-05,2024-08-11,5,273.62,entregue
4285,4285,PE,RS,Trans B,2024-04-29,2024-05-01,3,237.23,entregue
4286,4286,MG,DF,Trans C,2024-02-03,2024-02-09,7,290.72,entregue
4287,4287,MG,SC,Trans B,2024-07-28,2024-08-04,6,214.96,entregue
4288,4288,PR,RJ,Trans E,2024-01-29,2024-02-06,7,469.62,entregue
4289,4289,RJ,MG,Trans A,2024-07-16,2024-07-19,3,97.41,entregue
4290,4290,RJ,RS,Trans D,2024-04-07,2024-04-16,6,483.89,atraso
4291,4291,MG,SC,Trans B,2024-02-13,2024-02-21,7,260.6,entregue
4292,4292,SP,PE,Trans A,2024-08-11,2024-08-13,3,149.69,entregue
4293,4293,DF,MG,Trans D,2024-05-18,2024-05-24,6,195.47,entregue
4294,4294,PR,DF,Trans E,2024-06-11,2024-06-14,3,388.8,entregue
4295,4295,PR,RS,Trans E,2024-07-31,2024-08-05,2,488.52,atraso
4296,4296,RJ,GO,Trans C,2024-04-21,2024-05-02,6,136.69,atraso
4297,4297,PR,PE,Trans B,2024-07-08,2024-07-09,1,282.55,entregue
4298,4298,RJ,RS,Trans E,2024-02-13,2024-02-19,7,442.15,entregue
4299,4299,BA,PE,Trans C,2024-04-05,2024-04-12,6,244.55,entregue
4300,4300,GO,RJ,Trans E,2024-02-14,2024-02-16,2,83.62,entregue
4301,4301,RJ,GO,Trans A,2024-02-16,2024-02-22,5,472.21,entregue
4302,4302,RJ,GO,Trans D,2024-07-12,2024-07-18,2,267.83,atraso
4303,4303,PE,RJ,Trans E,2024-02-18,2024-02-22,4,449.94,entregue
4304,4304,GO,BA,Trans A,2024-08-05,2024-08-07,1,467.26,em trânsito
4305,4305,BA,RJ,Trans A,2024-05-25,2024-05-29,3,84.81,entregue
4306,4306,RJ,GO,Trans A,2024-06-28,2024-07-03,5,151.5,entregue
4307,4307,RS,PE,Trans D,2024-02-04,2024-02-04,1,190.16,entregue
4308,4308,PE,DF,Trans C,2024-08-02,2024-08-10,7,231.75,entregue
4309,4309,SP,DF,Trans B,2024-01-18,2024-01-20,2,351.75,entregue
4310,4310,PR,SP,Trans A,2024-02-29,2024-03-05,6,389.68,entregue
4311,4311,SP,PR,Trans A,2024-02-26,2024-03-01,5,306.27,entregue
4312,4312,DF,MG,Trans B,2024-02-11,2024-02-13,2,119.33,entregue
4313,4313,SP,DF,Trans E,2024-04-07,2024-04-11,2,256.35,atraso
4314,4314,PR,DF,Trans A,2024-02-06,2024-02-12,5,95.65,entregue
4315,4315,RS,PR,Trans D,2024-04-12,2024-04-16,3,394.31,entregue
4316,4316,RS,MG,Trans A,2024-04-21,2024-04-30,4,198.18,atraso
4317,4317,DF,PE,Trans E,2024-08-28,2024-09-02,6,320.43,entregue
4318,4318,GO,RJ,Trans B,2024-02-14,2024-02-18,4,117.86,entregue
4319,4319,MG,PE,Trans D,2024-02-07,2024-02-15,6,166.35,atraso
4320,4320,SP,RJ,Trans B,2024-04-15,2024-04-23,7,473.48,entregue
4321,4321,PE,BA,Trans E,2024-03-13,2024-03-21,3,205.86,atraso
4322,4322,DF,MG,Trans B,2024-01-26,2024-02-01,6,457.97,entregue
4323,4323,BA,RJ,Trans C,2024-08-22,2024-08-28,1,155.04,atraso
4324,4324,PR,GO,Trans D,2024-08-17,2024-08-23,6,280.18,entregue
4325,4325,MG,SP,Trans D,2024-01-09,2024-01-17,7,167.54,entregue
4326,4326,GO,RJ,Trans C,2024-03-15,2024-03-19,5,423.89,entregue
4327,4327,PR,RJ,Trans D,2024-01-18,2024-01-25,7,122.04,entregue
4328,4328,RJ,MG,Trans E,2024-01-06,2024-01-12,4,152.42,em trânsito
4329,4329,RS,RJ,Trans B,2024-08-13,2024-08-15,1,172.06,entregue
4330,4330,GO,RS,Trans C,2024-07-16,2024-07-19,3,150.65,entregue
4331,4331,RS,DF,Trans C,2024-04-19,2024-04-25,3,290.41,atraso
4332,4332,BA,MG,Trans D,2024-03-06,2024-03-10,5,149.51,entregue
4333,4333,SC,SP,Trans C,2024-05-17,2024-05-23,7,238.97,entregue
4334,4334,BA,PR,Trans B,2024-05-23,2024-05-27,4,369.05,entregue
4335,4335,MG,BA,Trans B,2024-05-12,2024-05-15,2,191.81,entregue
4336,4336,PR,MG,Trans A,2024-06-01,2024-06-03,1,447.25,entregue
4337,4337,RS,RJ,Trans C,2024-07-08,2024-07-13,4,244.14,em trânsito
4338,4338,DF,RS,Trans C,2024-03-23,2024-03-27,2,430.8,atraso
4339,4339,RS,DF,Trans A,2024-07-18,2024-07-24,5,112.61,entregue
4340,4340,GO,PR,Trans D,2024-03-19,2024-03-21,1,346.74,entregue
4341,4341,SP,MG,Trans A,2024-02-26,2024-03-01,3,190.01,entregue
4342,4342,GO,RJ,Trans B,2024-01-14,2024-01-18,4,114.59,entregue
4343,4343,RJ,PE,Trans D,2024-06-15,2024-06-24,7,187.69,cancelado
4344,4344,GO,PR,Trans D,2024-04-29,2024-05-06,7,397.11,entregue
4345,4345,PR,RS,Trans D,2024-08-24,2024-08-31,5,234.45,atraso
4346,4346,BA,GO,Trans C,2024-01-23,2024-01-30,6,393.55,entregue
4347,4347,SP,GO,Trans E,2024-08-28,2024-08-29,1,279.66,entregue
4348,4348,MG,PE,Trans B,2024-08-03,2024-08-09,5,209.39,entregue
